data+AF8-name,c1,c2,cls+AF8-coef,density,f1.mean,f1.sd,f1v.mean,f1v.sd,f2.mean,f2.sd,f3.mean,f3.sd,f4.mean,f4.sd,hubs.mean,hubs.sd,l1.mean,l1.sd,l2.mean,l2.sd,l3.mean,l3.sd,lsc,n1,n2.mean,n2.sd,n3.mean,n3.sd,n4.mean,n4.sd,t1.mean,t1.sd,t2,t3,t4
analcatdata+AF8-apnea1,0.553091960068717,0.711575689396232,0.9015639337441,0.971574505884966,0.989951426836673,0.012374921236646,0.783459761404371,,1,,1,,1,,0.964655948346555,0.029289370202145,0.113805970149245,,0.128421052631579,,0.128421052631579,,0.970078670360111,0.134736842105263,0.230649416650999,0.152061823027621,0.098947368421053,0.298906141105059,0.132631578947368,0.339533716396894,0.003322259136213,0.003144803936489,0.006315789473684,0.006315789473684,1
ailerons,0.983204857034137,0.045333640572853,0.99759604639221,0.755662462724562,0.907219005881836,0.103678847865943,0.154371119386673,,0,,0.987927272727273,,0.973818181818182,,0.993936129771586,0.005996612861177,0.083285531805656,,0.119054545454545,,0.110763636363636,,0.997049388429752,0.253381818181818,0.421206379135671,0.088373201339986,0.170109090909091,0.375742273240053,0.1432,0.35028942866086,0.008620689655172,0.070981786710959,0.002909090909091,7.27272727272727E+AC0-05,0.025
acute+AC0-inflammations,0.999799616411146,0.000555401277423,0.841161250327771,0.890896358543417,0.781324435421078,0.211188959378562,0.019970233324466,,0,,0.666666666666667,,0,,0.963202874418815,0.08389251756358,0,,0,,0,,0.799166666666667,0.066666666666667,0.01189546624355,0.011149558833867,0,0,0.033333333333333,0.180258140451075,0.013333333333333,0.011785113019776,0.05,0.033333333333333,0.666666666666667
abalone,0.999990697513588,2.57915808714593E+AC0-05,0.99732717568643,0.877300386994277,0.749981453807395,0.061866542247037,0.288328226772195,,0.033106581760852,,0.928417524539143,,0.915728992099593,,0.992205868509615,0.013367893206934,0.131197584452821,,0.206847019391908,,0.26382571223366,,0.996128805732958,0.409145319607374,0.426750562775879,0.125853474047908,0.277711276035432,0.447923829079035,0.279626526214987,0.448869433721999,0.018181818181818,0.129558118250686,0.001915250179555,0.000478812544889,0.25
SPECTF,0.844612758497417,0.343767422254253,0.6920495591934,0.993577709712479,0.948799499307341,0.038724305852838,0.285739365282915,,3.60269023150108E+AC0-19,,0.722063037249284,,0,,0.984069816060861,0.051176784108941,0.083126054594544,,0.111747851002865,,0.134670487106017,,0.957241730363462,0.406876790830946,0.2477485899925,0.235111335531689,0.137535816618911,0.344906620722307,0.091690544412607,0.289002955970627,0.0625,0.237775668310697,0.126074498567335,0.068767908309456,0.545454545454545
SPECT,0.73375240879896,0.513852696533178,0.932220438987822,0.9941708203092,0.949448476564466,0.02638382353932,0.295923987353871,,0,,0.857677902621723,,0.790262172284644,,0.99625468164794,0.061199006136211,0.104583781317396,,0.123595505617978,,0.108614232209738,,0.974175539003212,0.367041198501873,,,0.277153558052434,0.448433517021666,0.179775280898876,0.384721296040745,0.035714285714286,0.16916387462398,0.082397003745318,0.067415730337079,0.818181818181818
RandomRBF+AF8-50+AF8-1E+AC0-4,0.956326409813761,0.040687205727549,,,0.998772780744633,0.001482562619131,0.971554914289615,0.011270680777413,0.161109948681949,0.124886840246154,2.64032071441481,0.680972889308074,0.999180037724591,0.000744638071422,,,0.251926045727837,0.044673735017865,0.364862478949769,0.074093142292257,0.364607578178997,0.073735870057656,,,,,,,,,,,1E+AC0-05,1E+AC0-05,1
RandomRBF+AF8-50+AF8-1E+AC0-3,0.956326409813761,0.040687205727549,,,0.999979678075353,2.91288917157992E+AC0-05,0.999468709525086,0.000268854832035,0.160749154876482,0.102794607815165,2.64050054442145,0.681103503925252,0.999327662638418,0.000576066910175,,,0.266322977045908,0.042287646134507,0.367003125218594,0.07736028587212,0.367003125218594,0.07736028587212,,,,,,,,,,,1E+AC0-05,1E+AC0-05,1
RandomRBF+AF8-10+AF8-1E+AC0-4,0.956326409813761,0.040687205727549,,,0.957342082224041,0.033551457492864,0.426053611874115,0.131135617769108,0.125288028439172,0.090235934463772,2.64016746047187,0.680974868583831,0.998956452949404,0.000893356320784,,,0.167978981465622,0.030329825324964,0.204652681423828,0.049436834935897,0.20963575993026,0.044553249083329,,,,,,,,,,,1E+AC0-05,1E+AC0-05,1
RandomRBF+AF8-10+AF8-1E+AC0-3,0.956326409813761,0.040687205727549,,,0.957670517801979,0.033487033651018,0.426491090118803,0.132738873512613,0.136131588327917,0.108649773820527,2.63989515329816,0.68067946096102,0.998930646262425,0.000909634372044,,,0.166496900764558,0.031647470054301,0.205566591445871,0.052379152874323,0.209692569120449,0.046882190739562,,,,,,,,,,,1E+AC0-05,1E+AC0-05,1
RandomRBF+AF8-0+AF8-0,0.956326409813761,0.040687205727549,,,0.95943254818964,0.035764820537841,0.447054791601854,0.181263879023274,0.113608161573389,0.089405021666582,2.63955328305079,0.680693103957444,0.998471772747692,0.001230016545642,,,0.170849409406001,0.040037217963555,0.205342767475519,0.061601171657178,0.21200732251459,0.059507959952694,,,,,,,,,,,1E+AC0-05,9E+AC0-06,0.9
PopularKids,0.92451550265588,0.127714494909657,0.788307764452778,0.997833390349377,0.974972494147976,0.023664946565054,0.583896930139586,0.101222448576278,0.638888888888889,0.127293769304329,1.56070715987661,0.432956713639044,0.992963662929095,0.005268202395505,0.994985764867942,0.045510886554581,0.218178501187892,0.045114614070171,0.306835888813006,0.050317295816543,0.295291877268995,0.059272124375873,0.996367360515397,0.682008368200837,,,0.535564853556485,0.499256045041585,0.460251046025105,0.498939693096182,0.004784688995215,0.025357615200105,0.02092050209205,0.01255230125523,0.6
PizzaCutter3,0.534410666760546,0.727937229956091,0.976944166070992,0.772623632920687,0.984394109093941,0.027083958804757,0.289645870032267,,1.71556157474835E+AC0-20,,0.764141898370086,,0.537871524448706,,0.976772990600074,0.020486121743288,0.105227519798796,,0.120805369127517,,0.128475551294343,,0.97705380066535,0.233940556088207,0.357009057330488,0.142504614452998,0.146692233940556,0.3539685730098,0.139980824544583,0.347133586792125,0.125,0.350454329572563,0.035474592521572,0.000958772770853,0.027027027027027
PizzaCutter1,0.397470755231908,0.830464285236292,0.460065045036944,0.821886031265759,0.950316786655333,0.038833361965892,0.183655545693492,,1.22901049583867E+AC0-12,,0.611195158850227,,0.148260211800303,,0.578755555469664,0.22750806531516,0.056258768587107,,0.066565809379728,,0.072617246596067,,0.953479004213576,0.136157337367625,0.3075606874824,0.149695133838284,0.089258698940999,0.285332705223965,0.13464447806354,0.34160193352556,0.001522070015221,0.000186559407834,0.055975794251135,0.001512859304085,0.027027027027027
PieChart3,0.541933067099493,0.721425697609691,0.979198723879985,0.779088270115597,0.984808541931566,0.025703392981833,0.283590754744094,,8.91804765678848E+AC0-21,,0.771587743732591,,0.544103992571959,,0.977287874790252,0.020323582174536,0.105714689255421,,0.123491179201486,,0.132776230269266,,0.977759845645725,0.236768802228412,0.356427345505121,0.144327304656903,0.15041782729805,0.357646572206781,0.15041782729805,0.357646572206781,0.5,0.705793676671809,0.034354688950789,0.000928505106778,0.027027027027027
PieChart2,0.149652349370548,0.956125387203614,0.984577871927778,0.509107310384643,0.989633814882091,0.005751044009329,0.108573913836139,,5.02919707094989E+AC0-16,,0.358389261744966,,0,,0.967879492683561,0.017634406749713,0.019285345127656,,0.018791946308725,,0.021476510067114,,0.890249988739246,0.061744966442953,0.250571593516878,0.139649699660338,0.042953020134228,0.20288743421407,0.030872483221477,0.173088379772414,1,,0.048322147651007,0.001342281879195,0.027777777777778
PieChart1,0.424762501049065,0.81224355190617,0.448356232985289,0.825503707285622,0.957697428512352,0.035317068930092,0.208649693067044,,1.37628678693073E+AC0-10,,0.628368794326241,,0.19290780141844,,0.60189615606956,0.23232359705388,0.061147444336343,,0.076595744680851,,0.120567375886525,,0.959022181982797,0.161702127659574,0.312010832864836,0.152775379645831,0.090780141843972,0.287500175202481,0.163120567375887,0.369737957637378,0.001420454545455,5.34594582584687E+AC0-05,0.052482269503546,0.001418439716312,0.027027027027027
MegaWatt1,0.489940578392942,0.764424283370331,0.873240237988847,0.895790200138026,0.94045026568125,0.046137604505848,0.206006589251073,,1.79267087619957E+AC0-06,,0.762845849802372,,0,,0.959112235853234,0.047851964929504,0.072132804757543,,0.090909090909091,,0.086956521739131,,0.959286975269103,0.24901185770751,0.4041535963407,0.125115399887247,0.185770750988142,0.389692464743172,0.098814229249012,0.299003930196437,0.055555555555556,0.218932929616388,0.146245059288538,0.00395256916996,0.027027027027027
KDDCup99,0.344335163723496,0.436998560349804,,,,,0.005356612602969,0.01610332271376,,,35.1481727802003,167.012838652536,0.000417125132719,0.004639860122264,,,0.000236694706161,0.002046774280416,0.000315869527704,0.00290991998812,0.001595352287202,0.007995246639254,,,,,,,,,,,8.2992591393061E+AC0-05,2.02420954617222E+AC0-06,0.024390243902439
JapaneseVowels,0.639148478951353,0.627212460104233,0.851074127430096,0.997174946145389,0.920969818965638,0.095789082331933,0.098637523721267,,0.008562051002673,,0.552354181307098,,0.326573637185022,,0.99804499138173,0.009827469867029,0.026580160167568,,0.035237425961249,,0.028611585182211,,0.963904564615574,0.006224274671218,0.233566135776836,0.074104189478145,0.001305089850417,0.036104258100763,0.033831944583877,0.180805492094153,0.001070663811563,0.018887308632848,0.001405481377372,0.00020078305391,0.142857142857143
CostaMadre1,0.552974050054437,0.711680978708387,0.963058005059888,0.760879523591388,0.970544900658756,0.021858792340517,0.254596403246762,,9.07344338312516E+AC0-11,,0.733108108108108,,0,,0.955888871547466,0.037913624875617,0.095586770358502,,0.121621621621622,,0.138513513513513,,0.964138970051132,0.324324324324324,0.38990257308744,0.138721920645668,0.219594594594595,0.414673043968874,0.168918918918919,0.37531480144438,1,,0.125,0.003378378378378,0.027027027027027
CastMetal1,0.553145318352646,0.71152803383581,0.96184872270104,0.776908500778597,0.972046577389503,0.0194449623863,0.273122941265918,,2.2604529433501E+AC0-06,,0.758409785932722,,0.122324159021407,,0.958518493220899,0.036626370142284,0.097490231698568,,0.116207951070336,,0.116207951070336,,0.968867192249062,0.321100917431193,0.394173764759845,0.137464153062654,0.232415902140673,0.423020077542444,0.174311926605505,0.379958910369235,0.076923076923077,0.265406447375097,0.113149847094801,0.003058103975535,0.027027027027027
BNG(zoo),0.861622287983151,0.13649018952835,,,0.505957820688991,0.294730232573584,0.036412800063058,0.042439343823341,1,0,4.55881288783441,2.36433853318957,1,0,,,0.029082966518704,0.04230300879162,0.026836874190499,0.037078429139575,0.01882500680205,0.033717281057063,,,,,,,,,,,1.6E+AC0-05,1E+AC0-05,0.625
BNG(waveform+AC0-5000),0.99994741241089,8.71999375625654E+AC0-05,,,0.886406643013796,0.136432435831198,0.090261438597773,0.020890845593058,0.132424171206189,0.041834426476633,1.49970791638597,0.00988120724815,0.999108169092277,0.000302969660971,,,0.044241035349883,0.016833607519683,0.056975857881109,0.023605176851715,0.021828722830139,0.012624230142232,,,,,,,,,,,4E+AC0-05,3.7E+AC0-05,0.925
+ACI-BNG(vehicle,nominal,1000000)+ACI-,0.999508401240862,0.000592544421772,,,0.914102556447359,0.062535331502909,0.317990387683517,0.196273950587765,1,0,2.00089921287782,0.046474020791991,1,0,,,0.151263034116199,0.06738363898352,0.20755711753555,0.088982308683451,0.187970842769565,0.108362986794742,,,,,,,,,,,1.8E+AC0-05,1.3E+AC0-05,0.722222222222222
BNG(vehicle),0.999560314227304,0.000530454883909,,,0.906029759550695,0.064546292713549,0.32646556499204,0.254379820399388,0.354371508133958,0.062181085273048,2.00063572335977,0.043875729921322,0.999712482687059,0.000132588772807,,,0.12542711274961,0.026747617743472,0.202868696275597,0.101722629120599,0.178640951220334,0.117704367536528,,,,,,,,,,,1.8E+AC0-05,3E+AC0-06,0.166666666666667
BNG(sonar),0.996943015846708,0.00843405429543,,,0.976151526645641,0.030170378811071,0.263759040715824,,0.049140557472156,,0.999985,,0.999741,,,,0.126662988567693,,0.197945,,0.143436,,,,,,,,,,,,6E+AC0-05,3.1E+AC0-05,0.516666666666667
BNG(segment),0.999998226533278,1.34311440225243E+AC0-06,,,,,0.067198800962721,0.078501534186715,,,3.50001006600152,0.006080737470688,1,0,,,0.040001173887897,0.045608880191643,0.042441438382193,0.057242752450851,0.031813752837093,0.050822624707149,,,,,,,,,,,1.9E+AC0-05,9E+AC0-06,0.473684210526316
BNG(pendigits),0.999641381276312,0.000203796626749,,,0.618015028769696,0.109513312016856,0.063960336517703,0.039410643220024,0.38508711803033,0.059555427077168,5.00070643901615,0.137737835293003,0.998738100684029,0.000590154668957,,,0.037172360000907,0.024520838130352,0.042452055064043,0.030895535675261,0.022763607187216,0.02617751408606,,,,,,,,,,,1.6E+AC0-05,1.3E+AC0-05,0.8125
+ACI-BNG(page+AC0-blocks,nominal,295245)+ACI-,0.273015073569156,0.860125156589327,,,0.901415930314948,0.075376732034703,0.163772478626694,0.154136194128492,1,0,15.7044383609232,16.4972456764385,1,0,,,0.069234727074426,0.053772487868451,0.076728795631828,0.063655439418116,0.07073698289843,0.061620363935439,,,,,,,,,,,3.38701756168606E+AC0-05,1.35480702467442E+AC0-05,0.4
BNG(page+AC0-blocks),0.27283648620151,0.859938288318697,,,0.98855347133377,0.013480356447952,0.42818125874346,0.084177588931539,0.173532380918139,0.091458231864155,15.7434254965431,16.6327638433822,0.992250093240647,0.006129623289101,,,0.091123125741731,0.064328249224611,0.119780928951684,0.095405430180172,0.114348841174086,0.086979126105491,,,,,,,,,,,3.38701756168606E+AC0-05,6.77403512337212E+AC0-06,0.2
BNG(optdigits),0.999975501580457,1.39378873814655E+AC0-05,,,,,0.029683316447006,0.012536236301709,,,5.00025071453855,0.035798186557922,1,0,,,0.00857469787741,0.007686696016451,0.009436067247794,0.008850332435642,0.002669250064002,0.003549944718924,,,,,,,,,,,6.4E+AC0-05,3.8E+AC0-05,0.59375
BNG(mfeat+AC0-zernike),0.999999417089249,3.31575198631029E+AC0-07,,,0.755814784923386,0.113952350124232,0.0774461052497,0.133494174646855,0.044213349261683,0.020659812627196,4.99766255423656,0.005154154089477,0.997533684649012,0.001011716860073,,,0.027875343485964,0.028574088737707,0.038703767064348,0.067135577334151,0.022400219267265,0.065158201331882,,,,,,,,,,,4.7E+AC0-05,1.8E+AC0-05,0.382978723404255
BNG(mfeat+AC0-karhunen),0.999998269936531,9.83356584605133E+AC0-07,,,0.813171529688041,0.12474081839701,0.026579484606819,0.008010127620423,0.023276401909935,0.006525510921159,4.99151526944481,0.006788276070077,0.995737661637975,0.002371119587961,,,0.003182532109487,0.003551489476053,0.003397023055346,0.003945522883333,0.000727377746897,0.001339363265313,,,,,,,,,,,6.4E+AC0-05,4.5E+AC0-05,0.703125
BNG(mfeat+AC0-fourier),0.999998385566301,9.17839714009716E+AC0-07,,,0.839061567661818,0.148742560705022,0.05111198507991,0.089523560173839,0.017343834989233,0.009036399741903,4.9932192737644,0.010712343981,0.995823516494795,0.002336253817495,,,0.016751982320149,0.027455713953936,0.022473438450255,0.052184028161025,0.012624457622882,0.047578124212071,,,,,,,,,,,7.6E+AC0-05,6E+AC0-05,0.789473684210526
BNG(lymph),0.628102833748428,0.310079023769808,,,0.88269332553882,0.123212032151637,0.076427784455968,0.055319805998549,0.962579186889997,0.019215260517128,5.09148770791089,7.97970197705224,0.99999031910089,7.86709055711832E+AC0-06,,,0.034331699739414,0.034830849909407,0.042839748917776,0.050827965962231,0.028855255078076,0.03532123873748,,,,,,,,,,,1.8E+AC0-05,1.2E+AC0-05,0.666666666666667
+ACI-BNG(letter,nominal,1000000)+ACI-,0.99985829565091,3.85473394244329E+AC0-05,,,0.81012852108955,0.141122401721281,0.153941025093941,0.092073631359895,1,0,13.0057588912879,0.27362896248126,1,0,,,0.095841836652875,0.041708165104249,0.104767208839587,0.054987836666051,0.084547675283794,0.054357209483104,,,,,,,,,,,1.6E+AC0-05,1.4E+AC0-05,0.875
BNG(kr+AC0-vs+AC0-kp),0.998618854965042,0.003820811727553,,,0.978776042390994,0.040416776864703,0.152091312279231,,1,,1,,1,,,,0.06470204212957,,0.077885,,0.086091,,,,,,,,,,,,3.6E+AC0-05,2.5E+AC0-05,0.694444444444444
BNG(ionosphere),0.941829071664989,0.147380001292712,,,,,0.137561193901439,,,,1,,1,,,,0.081316722534582,,0.100874,,0.06712,,,,,,,,,,,,3.4E+AC0-05,2.9E+AC0-05,0.852941176470588
BNG(heart+AC0-statlog),0.990949919408903,0.024730023888628,,,0.892500284397704,0.083606314054334,0.148241260091542,,0.697967408638182,,0.999983,,0.99994,,,,0.087738173047849,,0.120851,,0.074462,,,,,,,,,,,,1.3E+AC0-05,3E+AC0-06,0.230769230769231
BNG(glass),0.784658601185953,0.156591805838299,,,0.860597335738616,0.140820445281075,0.290350972555978,0.193302455086063,0.301650302100445,0.151747031743991,5.85157714128291,5.16854066098382,0.985632053963977,0.019398642606459,,,0.088523922418397,0.055184274192935,0.115710148038162,0.090395427638732,0.102026575547731,0.083125119501743,,,,,,,,,,,6.5321052975374E+AC0-05,4.35473686502493E+AC0-05,0.666666666666667
+ACI-BNG(cmc,nominal,55296)+ACI-,0.971253292126666,0.043638134973736,,,0.97041293211945,0.024724974421759,0.625136024873278,0.140339269918504,1,0,1.52281465654872,0.22696018216982,1,0,,,0.163659618519584,0.001951821256445,0.337680524638215,0.064421694855041,0.310311459433732,0.063256322222556,,,,,,,,,,,0.000162760416667,0.000126591435185,0.777777777777778
2dplanes,0.999997750059935,6.23813574940346E+AC0-06,,,0.948750054919035,0.111974093931083,0.191910031736741,,1,,1,,1,,,,0.109521660814135,,0.162897370486656,,0.1324568288854,,,,,,,,,,,,0.000245290423862,0.000245290423862,1
